participant_id,condition,fsm,task,beta,sum_log_p
97,hidden_beta,hard,control,0.13,-8.504698403141708
97,hidden_beta,hard,control,0.14,-8.70714469924739
97,hidden_beta,hard,control,0.15,-8.919582000582027
97,hidden_beta,hard,control,0.16,-9.141623119272777
97,hidden_beta,hard,control,0.17,-9.37287646454652
97,hidden_beta,hard,control,0.18,-9.612948694382087
97,hidden_beta,hard,control,0.19,-9.86144715193865
97,hidden_beta,hard,control,0.2,-10.117982072788333
97,hidden_beta,hard,control,0.21,-10.382168555606153
97,hidden_beta,hard,control,0.22,-10.653628294809186
97,hidden_beta,hard,control,0.23,-10.931991078618806
97,hidden_beta,hard,control,0.24,-11.216896060124991
97,hidden_beta,hard,control,0.25,-11.507992812181143
97,hidden_beta,hard,control,0.26,-11.804942179403131
97,hidden_beta,hard,control,0.27,-12.107416942260691
97,hidden_beta,hard,control,0.28,-12.415102309318385
97,hidden_beta,hard,control,0.29,-12.727696254199612
97,hidden_beta,hard,control,0.3,-13.044909713902365
97,hidden_beta,hard,control,0.31,-13.366466664778965
97,hidden_beta,hard,control,0.32,-13.692104091885493
97,hidden_beta,hard,control,0.33,-14.021571866584228
97,hidden_beta,hard,control,0.34,-14.354632546308427
97,hidden_beta,hard,control,0.35,-14.691061109328373
97,hidden_beta,hard,control,0.36,-15.03064463623617
97,hidden_beta,hard,control,0.37,-15.37318194873198
97,hidden_beta,hard,control,0.38,-15.718483215174231
97,hidden_beta,hard,control,0.39,-16.066369531274425
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.748538016844242
97,hidden_beta,hard,control,0.02,-6.577978311862488
97,hidden_beta,hard,control,0.03,-6.41974024073619
97,hidden_beta,hard,control,0.04,-6.273737066278617
97,hidden_beta,hard,control,0.05,-6.139848765008539
97,hidden_beta,hard,control,0.06,-6.017923393250423
97,hidden_beta,hard,control,0.07,-5.907778784947883
97,hidden_beta,hard,control,0.08,-5.809204540735526
97,hidden_beta,hard,control,0.09,-5.721964262419868
97,hidden_beta,hard,control,0.1,-5.645797983410405
97,hidden_beta,hard,control,0.11,-5.580424743850964
97,hidden_beta,hard,control,0.12,-5.525545259165521
97,hidden_beta,hard,control,0.13,-5.48084463230398
97,hidden_beta,hard,control,0.14,-5.445995062937946
97,hidden_beta,hard,control,0.15,-5.420658510954338
97,hidden_beta,hard,control,0.16,-5.4044892765421775
97,hidden_beta,hard,control,0.17,-5.397136464676397
97,hidden_beta,hard,control,0.18,-5.398246307596841
97,hidden_beta,hard,control,0.19,-5.407464324712026
97,hidden_beta,hard,control,0.2,-5.424437305012598
97,hidden_beta,hard,control,0.21,-5.448815102387445
97,hidden_beta,hard,control,0.22,-5.480252239067726
97,hidden_beta,hard,control,0.23,-5.518409316693991
97,hidden_beta,hard,control,0.24,-5.562954238161088
97,hidden_beta,hard,control,0.25,-5.613563246429336
97,hidden_beta,hard,control,0.26,-5.669921788910887
97,hidden_beta,hard,control,0.27,-5.731725217880304
97,hidden_beta,hard,control,0.28,-5.798679338666656
97,hidden_beta,hard,control,0.29,-5.8705008182188765
97,hidden_beta,hard,control,0.3,-5.94691746705995
97,hidden_beta,hard,control,0.31,-6.027668407723086
97,hidden_beta,hard,control,0.32,-6.112504142557411
97,hidden_beta,hard,control,0.33,-6.201186533360658
97,hidden_beta,hard,control,0.34,-6.293488704695694
97,hidden_beta,hard,control,0.35,-6.389194882024393
97,hidden_beta,hard,control,0.36,-6.4881001749870695
97,hidden_beta,hard,control,0.37,-6.590010315303886
97,hidden_beta,hard,control,0.38,-6.694741357904349
97,hidden_beta,hard,control,0.39,-6.8021193530256365
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.972213239760051
97,hidden_beta,hard,control,0.02,-7.025606305620803
97,hidden_beta,hard,control,0.03,-7.091596328848549
97,hidden_beta,hard,control,0.04,-7.170092907527583
97,hidden_beta,hard,control,0.05,-7.260970975533137
97,hidden_beta,hard,control,0.06,-7.364072252991893
97,hidden_beta,hard,control,0.07,-7.479207047624192
97,hidden_beta,hard,control,0.08,-7.606156363197126
97,hidden_beta,hard,control,0.09,-7.744674265573501
97,hidden_beta,hard,control,0.1,-7.894490453063745
97,hidden_beta,hard,control,0.11,-8.055312976004593
97,hidden_beta,hard,control,0.12,-8.22683105061964
97,hidden_beta,hard,control,0.13,-8.408717914089722
97,hidden_beta,hard,control,0.14,-8.60063367113066
97,hidden_beta,hard,control,0.15,-8.80222808694897
97,hidden_beta,hard,control,0.16,-9.013143286906091
97,hidden_beta,hard,control,0.17,-9.233016329249548
97,hidden_beta,hard,control,0.18,-9.461481623564604
97,hidden_beta,hard,control,0.19,-9.698173173892977
97,hidden_beta,hard,control,0.2,-9.94272663152875
97,hidden_beta,hard,control,0.21,-10.19478114815573
97,hidden_beta,hard,control,0.22,-10.453981025102744
97,hidden_beta,hard,control,0.23,-10.719977158977875
97,hidden_beta,hard,control,0.24,-10.992428287754931
97,hidden_beta,hard,control,0.25,-11.271002044516418
97,hidden_beta,hard,control,0.26,-11.555375828526271
97,hidden_beta,hard,control,0.27,-11.845237505154529
97,hidden_beta,hard,control,0.28,-12.140285947460349
97,hidden_beta,hard,control,0.29,-12.440231433026103
97,hidden_beta,hard,control,0.3,-12.744795909993137
97,hidden_beta,hard,control,0.31,-13.053713146249693
97,hidden_beta,hard,control,0.32,-13.366728775431868
97,hidden_beta,hard,control,0.33,-13.683600252881613
97,hidden_beta,hard,control,0.34,-14.004096734019445
97,hidden_beta,hard,control,0.35,-14.327998886783327
97,hidden_beta,hard,control,0.36,-14.655098648901982
97,hidden_beta,hard,control,0.37,-14.98519893984694
97,hidden_beta,hard,control,0.38,-15.318113336372148
97,hidden_beta,hard,control,0.39,-15.65366571962555
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.77786960801664
97,hidden_beta,hard,control,0.02,-6.636141191933691
97,hidden_beta,hard,control,0.03,-6.506232857907674
97,hidden_beta,hard,control,0.04,-6.388055869153646
97,hidden_beta,hard,control,0.05,-6.281487572287238
97,hidden_beta,hard,control,0.06,-6.1863729221661234
97,hidden_beta,hard,control,0.07,-6.102526369282639
97,hidden_beta,hard,control,0.08,-6.029734059842388
97,hidden_beta,hard,control,0.09,-5.9677562926316154
97,hidden_beta,hard,control,0.1,-5.916330173168718
97,hidden_beta,hard,control,0.11,-5.87517240443391
97,hidden_beta,hard,control,0.12,-5.843982154516619
97,hidden_beta,hard,control,0.13,-5.822443944540573
97,hidden_beta,hard,control,0.14,-5.810230504868518
97,hidden_beta,hard,control,0.15,-5.807005553455245
97,hidden_beta,hard,control,0.16,-5.812426456900331
97,hidden_beta,hard,control,0.17,-5.826146741859802
97,hidden_beta,hard,control,0.18,-5.8478184316578945
97,hidden_beta,hard,control,0.19,-5.877094189899787
97,hidden_beta,hard,control,0.2,-5.9136292593894915
97,hidden_beta,hard,control,0.21,-5.957083190535222
97,hidden_beta,hard,control,0.22,-6.0071213585675896
97,hidden_beta,hard,control,0.23,-6.063416273250639
97,hidden_beta,hard,control,0.24,-6.125648688322162
97,hidden_beta,hard,control,0.25,-6.193508520685395
97,hidden_beta,hard,control,0.26,-6.266695591442012
97,hidden_beta,hard,control,0.27,-6.344920202277701
97,hidden_beta,hard,control,0.28,-6.427903561567089
97,hidden_beta,hard,control,0.29,-6.5153780749397185
97,hidden_beta,hard,control,0.3,-6.607087515027158
97,hidden_beta,hard,control,0.31,-6.702787084772518
97,hidden_beta,hard,control,0.32,-6.802243388100976
97,hidden_beta,hard,control,0.33,-6.905234320987939
97,hidden_beta,hard,control,0.34,-7.0115488950761575
97,hidden_beta,hard,control,0.35,-7.120987005032371
97,hidden_beta,hard,control,0.36,-7.233359149835981
97,hidden_beta,hard,control,0.37,-7.348486117188952
97,hidden_beta,hard,control,0.38,-7.466198639251367
97,hidden_beta,hard,control,0.39,-7.586337026959298
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.912277975742853
97,hidden_beta,hard,control,0.02,-6.905506876458
97,hidden_beta,hard,control,0.03,-6.911097574484817
97,hidden_beta,hard,control,0.04,-6.928949445247507
97,hidden_beta,hard,control,0.05,-6.958923539845921
97,hidden_beta,hard,control,0.06,-7.00084444182664
97,hidden_beta,hard,control,0.07,-7.054502560259484
97,hidden_beta,hard,control,0.08,-7.119656795110819
97,hidden_beta,hard,control,0.09,-7.1960375034134945
97,hidden_beta,hard,control,0.1,-7.283349690459349
97,hidden_beta,hard,control,0.11,-7.381276349145893
97,hidden_beta,hard,control,0.12,-7.489481872465292
97,hidden_beta,hard,control,0.13,-7.607615468549744
97,hidden_beta,hard,control,0.14,-7.735314514194808
97,hidden_beta,hard,control,0.15,-7.872207790824875
97,hidden_beta,hard,control,0.16,-8.017918555885538
97,hidden_beta,hard,control,0.17,-8.172067412116784
97,hidden_beta,hard,control,0.18,-8.334274946607687
97,hidden_beta,hard,control,0.19,-8.504164120566397
97,hidden_beta,hard,control,0.2,-8.68136239905519
97,hidden_beta,hard,control,0.21,-8.865503617328022
97,hidden_beta,hard,control,0.22,-9.056229586739152
97,hidden_beta,hard,control,0.23,-9.253191448415214
97,hidden_beta,hard,control,0.24,-9.456050787008056
97,hidden_beta,hard,control,0.25,-9.664480519930171
97,hidden_beta,hard,control,0.26,-9.878165579609385
97,hidden_beta,hard,control,0.27,-10.096803407596914
97,hidden_beta,hard,control,0.28,-10.320104279946754
97,hidden_beta,hard,control,0.29,-10.547791483278473
97,hidden_beta,hard,control,0.3,-10.779601360461177
97,hidden_beta,hard,control,0.31,-11.015283244023598
97,hidden_beta,hard,control,0.32,-11.254599294304496
97,hidden_beta,hard,control,0.33,-11.497324258092837
97,hidden_beta,hard,control,0.34,-11.743245162142289
97,hidden_beta,hard,control,0.35,-11.992160954536507
97,hidden_beta,hard,control,0.36,-12.243882105477889
97,hidden_beta,hard,control,0.37,-12.498230177708018
97,hidden_beta,hard,control,0.38,-12.755037375468067
97,hidden_beta,hard,control,0.39,-13.014146079690839
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.935062413073246
97,hidden_beta,hard,control,0.02,-6.950923419087121
97,hidden_beta,hard,control,0.03,-6.978997307415506
97,hidden_beta,hard,control,0.04,-7.019189049823823
97,hidden_beta,hard,control,0.05,-7.071367329420906
97,hidden_beta,hard,control,0.06,-7.135366204911971
97,hidden_beta,hard,control,0.07,-7.210987170193903
97,hidden_beta,hard,control,0.08,-7.298001554585932
97,hidden_beta,hard,control,0.09,-7.396153202334098
97,hidden_beta,hard,control,0.1,-7.5051613660249386
97,hidden_beta,hard,control,0.11,-7.624723747179545
97,hidden_beta,hard,control,0.12,-7.75451961840753
97,hidden_beta,hard,control,0.13,-7.894212964790354
97,hidden_beta,hard,control,0.14,-8.04345558725428
97,hidden_beta,hard,control,0.15,-8.201890117153027
97,hidden_beta,hard,control,0.16,-8.3691528986612
97,hidden_beta,hard,control,0.17,-8.54487670345113
97,hidden_beta,hard,control,0.18,-8.728693250097677
97,hidden_beta,hard,control,0.19,-8.920235508395798
97,hidden_beta,hard,control,0.2,-9.11913977602053
97,hidden_beta,hard,control,0.21,-9.325047521513975
97,hidden_beta,hard,control,0.22,-9.537606993322745
97,hidden_beta,hard,control,0.23,-9.756474599466392
97,hidden_beta,hard,control,0.24,-9.981316066378483
97,hidden_beta,hard,control,0.25,-10.21180738855419
97,hidden_beta,hard,control,0.26,-10.447635582919661
97,hidden_beta,hard,control,0.27,-10.68849926338731
97,hidden_beta,hard,control,0.28,-10.934109051969296
97,hidden_beta,hard,control,0.29,-11.184187843184448
97,hidden_beta,hard,control,0.3,-11.438470938408472
97,hidden_beta,hard,control,0.31,-11.696706066373745
97,hidden_beta,hard,control,0.32,-11.958653305308443
97,hidden_beta,hard,control,0.33,-12.22408492128842
97,hidden_beta,hard,control,0.34,-12.49278513632528
97,hidden_beta,hard,control,0.35,-12.7645498385838
97,hidden_beta,hard,control,0.36,-13.039186245956744
97,hidden_beta,hard,control,0.37,-13.316512533060886
97,hidden_beta,hard,control,0.38,-13.596357430581817
97,hidden_beta,hard,control,0.39,-13.878559804808251
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-7.090131415511106
97,hidden_beta,hard,control,0.02,-7.261431580201932
97,hidden_beta,hard,control,0.03,-7.445311914368228
97,hidden_beta,hard,control,0.04,-7.6416726650355615
97,hidden_beta,hard,control,0.05,-7.850376018370161
97,hidden_beta,hard,control,0.06,-8.071247876649373
97,hidden_beta,hard,control,0.07,-8.304080055995788
97,hidden_beta,hard,control,0.08,-8.54863284561787
97,hidden_beta,hard,control,0.09,-8.804637862174546
97,hidden_beta,hard,control,0.1,-9.0718011286601
97,hidden_beta,hard,control,0.11,-9.349806305868054
97,hidden_beta,hard,control,0.12,-9.638318005848847
97,hidden_beta,hard,control,0.13,-9.936985120499088
97,hidden_beta,hard,control,0.14,-10.245444104085879
97,hidden_beta,hard,control,0.15,-10.563322155638799
97,hidden_beta,hard,control,0.16,-10.890240255240942
97,hidden_beta,hard,control,0.17,-11.225816016845249
97,hidden_beta,hard,control,0.18,-11.569666328907456
97,hidden_beta,hard,control,0.19,-11.921409762502227
97,hidden_beta,hard,control,0.2,-12.280668734390336
97,hidden_beta,hard,control,0.21,-12.647071419526767
97,hidden_beta,hard,control,0.22,-13.020253413610735
97,hidden_beta,hard,control,0.23,-13.399859151415317
97,hidden_beta,hard,control,0.24,-13.785543090787957
97,hidden_beta,hard,control,0.25,-14.1769706754201
97,hidden_beta,hard,control,0.26,-14.573819091813327
97,hidden_beta,hard,control,0.27,-14.975777837411407
97,hidden_beta,hard,control,0.28,-15.382549117725013
97,hidden_beta,hard,control,0.29,-15.793848090556633
97,hidden_beta,hard,control,0.3,-16.209402975242135
97,hidden_beta,hard,control,0.31,-16.628955044263414
97,hidden_beta,hard,control,0.32,-17.052258513743727
97,hidden_beta,hard,control,0.33,-17.479080348294147
97,hidden_beta,hard,control,0.34,-17.909199994505492
97,hidden_beta,hard,control,0.35,-18.342409056132013
97,hidden_beta,hard,control,0.36,-18.778510922738892
97,hidden_beta,hard,control,0.37,-19.217320362321207
97,hidden_beta,hard,control,0.38,-19.658663087176894
97,hidden_beta,hard,control,0.39,-20.102375301150083
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.8508099499107304
97,hidden_beta,hard,control,0.02,-6.781930963596187
97,hidden_beta,hard,control,0.03,-6.724781784545593
97,hidden_beta,hard,control,0.04,-6.679274722274322
97,hidden_beta,hard,control,0.05,-6.645288555454587
97,hidden_beta,hard,control,0.06,-6.622670025559689
97,hidden_beta,hard,control,0.07,-6.611235686279211
97,hidden_beta,hard,control,0.08,-6.610774060266129
97,hidden_beta,hard,control,0.09,-6.621048048886244
97,hidden_beta,hard,control,0.1,-6.641797537091776
97,hidden_beta,hard,control,0.11,-6.672742134317885
97,hidden_beta,hard,control,0.12,-6.713583993251702
97,hidden_beta,hard,control,0.13,-6.764010651187484
97,hidden_beta,hard,control,0.14,-6.823697843120222
97,hidden_beta,hard,control,0.15,-6.892312241362473
97,hidden_beta,hard,control,0.16,-6.969514082902483
97,hidden_beta,hard,control,0.17,-7.054959652580078
97,hidden_beta,hard,control,0.18,-7.148303597102039
97,hidden_beta,hard,control,0.19,-7.24920105166461
97,hidden_beta,hard,control,0.2,-7.357309567270952
97,hidden_beta,hard,control,0.21,-7.472290832560409
97,hidden_beta,hard,control,0.22,-7.593812188997423
97,hidden_beta,hard,control,0.23,-7.721547942545646
97,hidden_beta,hard,control,0.24,-7.855180478465747
97,hidden_beta,hard,control,0.25,-7.994401188646805
97,hidden_beta,hard,control,0.26,-8.138911222959488
97,hidden_beta,hard,control,0.27,-8.288422077570765
97,hidden_beta,hard,control,0.28,-8.442656034060343
97,hidden_beta,hard,control,0.29,-8.601346463609065
97,hidden_beta,hard,control,0.3,-8.764238010568622
97,hidden_beta,hard,control,0.31,-8.931086669446518
97,hidden_beta,hard,control,0.32,-9.10165976882012
97,hidden_beta,hard,control,0.33,-9.275735874991454
97,hidden_beta,hard,control,0.34,-9.45310462736446
97,hidden_beta,hard,control,0.35,-9.633566516615566
97,hidden_beta,hard,control,0.36,-9.816932615773986
97,hidden_beta,hard,control,0.37,-10.003024273362511
97,hidden_beta,hard,control,0.38,-10.191672776795652
97,hidden_beta,hard,control,0.39,-10.382718993309858
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.996634809959604
97,hidden_beta,hard,control,0.02,-7.073052162323376
97,hidden_beta,hard,control,0.03,-7.160671412162452
97,hidden_beta,hard,control,0.04,-7.2594059006557545
97,hidden_beta,hard,control,0.05,-7.3691358761649965
97,hidden_beta,hard,control,0.06,-7.489710011834537
97,hidden_beta,hard,control,0.07,-7.6209472838671495
97,hidden_beta,hard,control,0.08,-7.7626391606972875
97,hidden_beta,hard,control,0.09,-7.914552047218171
97,hidden_beta,hard,control,0.1,-8.076429924561213
97,hidden_beta,hard,control,0.11,-8.24799712466458
97,hidden_beta,hard,control,0.12,-8.428961179851505
97,hidden_beta,hard,control,0.13,-8.619015690604456
97,hidden_beta,hard,control,0.14,-8.81784315932451
97,hidden_beta,hard,control,0.15,-9.02511774371438
97,hidden_beta,hard,control,0.16,-9.2405078901145
97,hidden_beta,hard,control,0.17,-9.463678814263675
97,hidden_beta,hard,control,0.18,-9.694294804196385
97,hidden_beta,hard,control,0.19,-9.932021327027144
97,hidden_beta,hard,control,0.2,-10.17652692796853
97,hidden_beta,hard,control,0.21,-10.427484915907067
97,hidden_beta,hard,control,0.22,-10.684574835104398
97,hidden_beta,hard,control,0.23,-10.947483727038895
97,hidden_beta,hard,control,0.24,-11.215907190040706
97,hidden_beta,hard,control,0.25,-11.489550247223868
97,hidden_beta,hard,control,0.26,-11.768128035333067
97,hidden_beta,hard,control,0.27,-12.051366328570086
97,hidden_beta,hard,control,0.28,-12.339001912326662
97,hidden_beta,hard,control,0.29,-12.630782822113202
97,hidden_beta,hard,control,0.3,-12.926468462922523
97,hidden_beta,hard,control,0.31,-13.225829623886883
97,hidden_beta,hard,control,0.32,-13.528648402451457
97,hidden_beta,hard,control,0.33,-13.834718051465567
97,hidden_beta,hard,control,0.34,-14.14384276164343
97,hidden_beta,hard,control,0.35,-14.455837390820113
97,hidden_beta,hard,control,0.36,-14.770527150365186
97,hidden_beta,hard,control,0.37,-15.08774725805159
97,hidden_beta,hard,control,0.38,-15.407342565634398
97,hidden_beta,hard,control,0.39,-15.729167168394529
97,hidden_beta,hard,control,0.0,-6.931471805599453
97,hidden_beta,hard,control,0.01,-6.791476639820245
